11.6632132,-0.0288426,3.2030428
11.8395258,0.0626122,3.1254817
12.0127479,0.1607997,3.0563306
12.1820642,0.2673714,2.9912460
12.3447778,0.3830456,2.9224873
12.4990638,0.5087087,2.8473157
12.6441799,0.6461874,2.8092247
12.7779624,0.7952387,2.8105991
12.8983458,0.9540170,2.8053082
13.0053661,1.1225255,2.8157619
13.0984024,1.2993743,2.8474093
13.1775831,1.4825189,2.9354199
13.2448359,1.6704389,3.0329158
13.3017030,1.8618727,3.1345327
13.3492008,2.0557228,3.2367627
13.3880436,2.2514025,3.3376770
13.4189257,2.4486837,3.4385494
13.4424991,2.6468909,3.5407483
13.4595680,2.8456782,3.6458880
13.4709568,3.0450685,3.7530022
13.4774345,3.2445574,3.8632778
13.4797657,3.4440838,3.9758173
13.4786524,3.6438204,4.0896001
13.4747440,3.8433439,4.2048279
13.4686221,4.0428240,4.3201738
13.4607951,4.2424299,4.4354377
13.4517332,4.4417437,4.5494519
13.4418022,4.6411122,4.6619296
13.4313119,4.8406015,4.7731683
13.4205349,5.0398039,4.8807502
13.4096244,5.2391614,4.9861328
13.3987337,5.4385397,5.0886447
13.3880028,5.6378278,5.1863380
13.3775747,5.8372244,5.2816437
13.3676153,6.0366003,5.3729855
13.3582760,6.2360232,5.4604160
13.3497016,6.4354696,5.5455902
13.3420218,6.6349679,5.6264488
13.3353486,6.8345198,5.7048034
13.3297841,7.0339780,5.7812326
13.3254059,7.2336814,5.8537343
13.3222995,7.4332917,5.9246833
13.3205333,7.6328156,5.9935774
13.3201701,7.8326045,6.0596568
13.3212699,8.0321716,6.1243999
13.3238842,8.2317403,6.1871770
13.3280721,8.4314633,6.2482005
13.3339290,8.6308040,6.3083421
13.3415242,8.8302670,6.3673481
13.3507532,9.0296665,6.4259944
13.3615118,9.2289400,6.4799811
13.3737069,9.4281944,6.5170341
13.3872174,9.6273608,6.4547275
13.4019538,9.8263991,6.3491392
13.4178498,10.0253891,6.2404435
13.4348112,10.2242827,6.1285153
13.4526961,10.4230842,6.0142584
13.4713239,10.6218316,5.8961486
13.4904840,10.8205193,5.7752396
13.5099634,11.0191867,5.6525133
13.5295440,11.2178361,5.5274905
13.5490087,11.4164884,5.4018547
13.5681335,11.6152042,5.2757983
13.5866723,11.8139451,5.1491495
13.6043717,12.0127567,5.0221963
13.6209593,12.2117156,4.8950568
13.6361250,12.4107293,4.7677833
13.6495399,12.6098706,4.6407086
13.6608331,12.8092192,4.5138691
13.6695774,13.0085962,4.3879627
13.6753038,13.2081020,4.2633372
13.6774730,13.4077862,4.1398560
13.6754840,13.6073006,4.0198842
13.6686726,13.8067684,3.9028345
13.6563198,14.0061359,3.7883078
13.6377363,14.2046814,3.6801010
13.6121695,14.4026372,3.5750875
13.5788817,14.5996108,3.4736991
13.5373082,14.7945000,3.3818378
13.4869309,14.9876417,3.2953171
13.4274571,15.1782903,3.2169139
13.3582772,15.3659540,3.1487777
13.2785216,15.5494047,3.0853541
13.1870660,15.7276295,3.0297515
13.0830972,15.9000759,2.9730906
12.9692182,16.0623598,2.9142656
12.8440800,16.2176676,2.8476352
12.7099913,16.3655521,2.8355591
12.5706122,16.5035057,2.8342177
12.4230311,16.6346564,2.8303973
12.2644755,16.7587458,2.8317869
12.0979653,16.8705657,2.8534345
11.9251595,16.9689498,2.9254920
11.7442780,17.0567294,3.0100331
11.5599483,17.1338321,3.1023055
11.3721280,17.2025011,3.1952314
11.1820906,17.2632893,3.2881868
10.9897303,17.3167055,3.3797853
10.7955609,17.3629013,3.4723232
10.5999260,17.4023261,3.5656296
10.4030426,17.4356381,3.6627001
10.2053903,17.4634066,3.7614688
10.0071081,17.4862507,3.8627378
9.8082896,17.5047772,3.9667043
9.6092590,17.5195333,4.0718476
9.4099516,17.5310644,4.1787453
9.2104651,17.5398585,4.2864358
9.0110568,17.5463593,4.3945483
8.8113858,17.5509925,4.5028327
8.6117441,17.5541218,4.6107474
8.4123235,17.5560823,4.7183473
8.2125029,17.5571898,4.8246191
8.0129660,17.5577586,4.9299929
7.8134498,17.5580289,5.0342815
7.6137814,17.5581329,5.1362109
7.4141803,17.5581570,5.2367884
7.2145937,17.5581582,5.3355673
7.0149310,17.5581663,5.4316839
6.8153374,17.5581847,5.5264026
6.6157356,17.5582102,5.6192258
6.4160873,17.5582434,5.7098710
6.2164920,17.5582834,5.7992850
6.0168807,17.5583289,5.8869574
5.8172431,17.5583790,5.9728001
5.6176446,17.5584327,6.0575460
5.4180280,17.5584893,6.1406883
5.2183986,17.5585480,6.2222592
5.0187956,17.5586083,6.3028429
4.8191765,17.5586698,6.3819452
4.6195536,17.5587322,6.4596731
4.4199453,17.5587951,6.5365052
4.2203259,17.5588583,6.6119619
4.0207082,17.5589219,6.6862000
3.8210939,17.5589858,6.7596191
3.6214757,17.5590500,6.8317536
3.4218625,17.5591145,6.9027967
3.2222417,17.5591795,6.9730865
3.0226261,17.5592451,7.0421676
2.8230166,17.5593115,7.1102656
2.6233885,17.5593788,7.1776668
2.4237771,17.5594471,7.2439209
2.2241704,17.5595165,7.3092878
2.0245343,17.5595872,7.3740073
1.8249293,17.5596589,7.4376265
1.6253200,17.5597291,7.5004453
1.4256742,17.5597952,7.5626605
1.2260699,17.5598568,7.6238160
1.0264547,17.5599179,7.6842584
0.8268132,17.5599822,7.7441354
0.6272108,17.5600523,7.8029605
0.4275937,17.5601330,7.8611366
0.2279527,17.5602304,7.9187681
0.0283515,17.5603516,7.9753432
-0.1712677,17.5605050,8.0313372
-0.3709073,17.5606995,8.0868083
-0.5705079,17.5609450,8.1412176
-0.7701287,17.5612517,8.1951140
-0.9697628,17.5616305,8.2484714
-1.1693668,17.5620922,8.3008350
-1.3689883,17.5626480,8.3527186
-1.5686163,17.5633089,8.4040389
-1.7682237,17.5640856,8.4544656
-1.9678447,17.5649885,8.5044450
-2.1674668,17.5660268,8.5538544
-2.3670759,17.5672086,8.6025017
-2.5666948,17.5685409,8.6507537
-2.7663108,17.5700285,8.6984657
-2.9659198,17.5716747,8.7455681
-3.1655345,17.5734814,8.7923305
-3.3651445,17.5754488,8.8385942
-3.5647514,17.5775763,8.8843615
-3.7643600,17.5798624,8.9298267
-3.9639642,17.5823049,8.9748125
-4.1635674,17.5849015,9.0193786
-4.3631683,17.5876494,9.0636661
-4.5627671,17.5905458,9.1074776
-4.7623651,17.5935876,9.1509270
-4.9619570,17.5967720,9.1941138
-5.1615512,17.6000962,9.2368225
-5.3611427,17.6035572,9.2792184
-5.5607243,17.6071521,9.3213659
-5.7603148,17.6108784,9.3630361
-5.9598988,17.6147328,9.4044407
-6.1594691,17.6187122,9.4456123
-6.3590568,17.6228139,9.4863184
-6.5586325,17.6270338,9.5268066
-6.7581937,17.6313678,9.5670653
-6.9577770,17.6358124,9.6069201
-7.1573438,17.6403615,9.6465883
-7.3568982,17.6450094,9.6860369
-7.5564762,17.6497503,9.7251581
-7.7560343,17.6545755,9.7641203
-7.9555838,17.6594768,9.8028821
-8.1551574,17.6644454,9.8413821
-8.3547079,17.6694698,9.8797438
-8.5542553,17.6745390,9.9179198
-8.7538262,17.6796407,9.8420677
-8.9533711,17.6847621,9.7397977
-9.1529197,17.6898929,9.6324402
-9.3524902,17.6950220,9.5251078
-9.5520318,17.7001355,9.4177856
-9.7515850,17.7052205,9.3104729
-9.9511577,17.7102628,9.2031461
-10.1506989,17.7152462,9.0957999
-10.3502600,17.7201572,8.9884066
-10.5498381,17.7249810,8.8809297
-10.7493821,17.7297022,8.7733839
-10.9489540,17.7343083,8.6657014
-11.1485399,17.7387858,8.5578524
-11.3480899,17.7431200,8.4498755
-11.5476751,17.7472984,8.3416607
-11.7472676,17.7513059,8.2332029
-11.9468206,17.7551312,8.1245665
-12.1464124,17.7587663,8.0156252
-12.3460010,17.7621981,7.9064184
-12.5455782,17.7654138,7.7970154
-12.7451752,17.7684011,7.6872825
-12.9447660,17.7711457,7.5772609
-13.1443678,17.7736339,7.4670240
-13.3439684,17.7758509,7.3564212
-13.5435601,17.7777813,7.2454967
-13.7431859,17.7794098,7.1343312
-13.9427869,17.7807190,7.0227508
-14.1423772,17.7816918,6.9108113
-14.3420257,17.7823094,6.7986037
-14.5416202,17.7825509,6.6859291
-14.7412056,17.7823941,6.5728771
-14.9408751,17.7818123,6.4595464
-15.1404493,17.7807763,6.3457331
-15.3400251,17.7792498,6.2315986
-15.5397130,17.7771872,6.1172328
-15.7392411,17.7745376,6.0025247
-15.9387974,17.7712309,5.8877354
-16.1384970,17.7671782,5.7729026
-16.3379270,17.7622828,5.6583376
-16.5374359,17.7564032,5.5442567
-16.7370892,17.7493731,5.4306338
-16.9363371,17.7410239,5.3186780
-17.1357174,17.7311144,5.2077757
-17.3351024,17.7194125,5.0982832
-17.5340451,17.7057001,4.9913092
-17.7331104,17.6896541,4.8856702
-17.9318233,17.6710694,4.7823753
-18.1300885,17.6498179,4.6814190
-18.3286179,17.6255742,4.5817866
-18.5261472,17.5981172,4.4850720
-18.7235885,17.5667007,4.3894137
-18.9199684,17.5308799,4.2949912
-19.1158500,17.4900187,4.2015674
-19.3099596,17.4438497,4.1083577
-19.5029310,17.3916668,4.0152014
-19.6944372,17.3329540,3.9216238
-19.8821548,17.2679255,3.8280103
-20.0690142,17.1949622,3.7362010
-20.2525467,17.1143783,3.6467980
-20.4310217,17.0266196,3.5601053
-20.6047939,16.9314325,3.4772264
-20.7764509,16.8273539,3.4002109
-20.9423287,16.7167395,3.3278789
-21.1020777,16.5995845,3.2604837
-21.2562213,16.4747723,3.1976653
-21.4045588,16.3414286,3.1373097
-21.5456629,16.1993785,3.0769849
-21.6781332,16.0484901,3.0150836
-21.7991167,15.8911125,3.0071040
-21.9100442,15.7251846,2.9999450
-22.0100603,15.5517352,2.9932399
-22.0982726,15.3725005,2.9866135
-22.1745522,15.1880834,2.9765605
-22.2388321,14.9987942,2.9687540
-22.2906400,14.8060788,2.9655317
-22.3300089,14.6099818,2.9988206
-22.3570957,14.4119772,3.0462732
-22.3724365,14.2135122,3.1060366
-22.3767834,14.0136771,3.1707898
-22.3706790,13.8142654,3.2347564
-22.3546921,13.6156066,3.2976398
-22.3292194,13.4177073,3.3590739
-22.2946747,13.2213031,3.4183801
-22.2513946,13.0267151,3.4760899
-22.1995790,12.8338938,3.5320791
-22.1395409,12.6433559,3.5858228
-22.0718441,12.4561481,3.6370483
-21.9964004,12.2713770,3.6876743
-21.9133940,12.0890084,3.7380351
-21.8243058,11.9113538,3.7936056
-21.7286395,11.7362456,3.8556797
-21.6268674,11.5634833,3.9239184
-21.5212568,11.3953419,4.0100752
-21.4110445,11.2285221,4.0175257
-21.2981258,11.0635022,3.9083382
-21.1840963,10.8997545,3.7704527
-21.0698500,10.7354492,3.6251142
-20.9575242,10.5704011,3.4838027
-20.8483114,10.4029375,3.3487815
-20.7442711,10.2327244,3.2210696
-20.6465665,10.0579280,3.1078889
-20.5579073,9.8795238,3.0034701
-20.4794077,9.6954493,2.9239264
-20.4134530,9.5064381,2.8629115
-20.3622160,9.3148918,2.8147232
-20.3259111,9.1171189,2.7612177
-20.3059661,8.9178010,2.7023245
-20.3015967,8.7194295,2.6360383
-20.3109639,8.5214884,2.5583328
-20.3330496,8.3232098,2.4605095
-20.3688949,8.1285547,2.4780151
-20.4199380,7.9361896,2.5329584
-20.4873752,7.7470890,2.5953829
-20.5706532,7.5654501,2.6605866
-20.6687498,7.3921049,2.7254124
-20.7810366,7.2263368,2.7881630
-20.9049943,7.0695811,2.8470952
-21.0387170,6.9215897,2.8844517
-21.1820631,6.7823761,2.9556102
-21.3324838,6.6510695,3.1173732
-21.4853321,6.5222450,3.2713233
-21.6367172,6.3921136,3.4140307
-21.7846946,6.2579616,3.5228026
-21.9283429,6.1191375,3.6014021
-22.0663272,5.9754647,3.6437853
-22.1982844,5.8257288,3.5698689
-22.3229982,5.6702950,3.5060751
-22.4404757,5.5087845,3.4476733
-22.5499224,5.3420786,3.3894536
-22.6509198,5.1700740,3.3320775
-22.7430365,4.9925972,3.2758101
-22.8251463,4.8109594,3.2256740
-22.8969813,4.6246947,3.1955422
-22.9579471,4.4343481,3.1828838
-23.0074926,4.2412100,3.1715163
-23.0456136,4.0451725,3.1606921
-23.0720507,3.8472911,3.1506801
-23.0866855,3.6482280,3.1418112
-23.0894461,3.4485914,3.1335359
-23.0802978,3.2491808,3.1264639
-23.0592645,3.0506612,3.1235843
-23.0264663,2.8538712,3.1140560
